C
CS1#cnt,CS2#cnt,CS1#c,CS2#c,CS1#pb,CS2#pb
Time,Item,Value
28980,2,608.236962
,3,684.965793
28990,2,606.534451
,3,683.572669
29000,2,604.845985
,3,682.188952
29010,2,603.171447
,3,680.814578
29020,2,601.510719
,3,679.449483
29030,2,599.863685
,3,678.093605
29040,2,598.230229
,3,676.74688
29050,2,596.610237
,3,675.409246
29060,2,595.003595
,3,674.080641
29070,2,593.410192
,3,672.761005
29080,2,591.829915
,3,671.450275
29090,2,590.262655
,3,670.148391
29100,2,588.708301
,3,668.855294
29110,2,587.166745
,3,667.570923
29120,2,585.63788
,3,666.295219
29130,2,584.121597
,3,665.028122
29140,2,582.617793
,3,663.769575
29150,2,581.126361
,3,662.519519
29160,2,579.647198
,3,661.277897
29170,2,578.180201
,3,660.044651
29180,2,576.725267
,3,658.819723
29190,2,575.282294
,3,657.481275
29200,2,573.432336
,3,655.879828
29210,0,11
,2,538.368608
,3,654.288987
29220,2,623.588618
,3,652.708683
29230,2,621.879096
,3,651.138844
29240,2,620.182602
,3,649.579401
29250,2,618.499036
,3,648.030284
29260,2,616.8283
,3,646.491425
29270,1,10
,2,615.170293
,3,620.806939
29280,2,613.524919
,3,708.39518
29290,2,611.89208
,3,707.043242
29300,2,610.271679
,3,705.700311
29310,2,608.663621
,3,704.366328
29320,2,607.06781
,3,703.041233
29330,2,605.484153
,3,701.724966
29340,2,603.912556
,3,700.417467
29350,2,601.94398
,3,699.118678
29360,1,11
,2,599.724292
,3,697.82854
29370,2,597.521427
,3,696.546995
29380,2,595.335257
,3,695.273986
29390,2,593.165654
,3,694.009456
29400,2,591.012492
,3,692.753346
29410,2,588.875645
,3,691.505602
29420,2,586.754989
,3,690.266166
29430,2,584.650399
,3,689.034983
29440,0,10
,2,567.29187
,3,687.811997
29450,2,738.965028
,3,686.597154
29460,2,737.01517
,3,685.390399
29470,2,735.080359
,3,684.191678
29480,2,733.16048
,3,683.000936
29490,2,731.255416
,3,681.81812
29500,2,729.365054
,3,680.643178
29510,2,727.48928
,3,679.476056
29520,2,725.627981
,3,678.316701
29530,2,723.781045
,3,677.165063
29540,2,721.948362
,3,676.021088
29550,2,720.12982
,3,674.884726
29560,2,718.325312
