C
B0#Pd,B1#Pd,B2#Pd,B0#Qd,B1#Qd,B2#Qd,B0#V,B1#V,B2#V,B0#Pg,B1#Pg,B0#Qg,B1#Qg,totPd,totQd,totPg,totQg
Time,Item,Value
,D,14.205857
58250,2,4.005594
,D,14.205594
58260,2,4.005332
,D,14.205332
58270,2,4.005071
,D,14.205071
58280,2,4.004811
,D,14.204811
58290,2,4.004553
,D,14.204553
58300,2,4.058296
,D,14.258296
58310,2,4.058041
,D,14.258041
58320,2,4.057786
,D,14.257786
58330,2,4.057533
,D,14.257533
58340,2,4.057281
,D,14.257281
58350,2,4.057031
,D,14.257031
58360,2,4.056781
,D,14.256781
58370,2,4.056533
,D,14.256533
58380,2,4.056287
,D,14.256287
58390,2,4.056041
,D,14.256041
58400,2,4.055797
,D,14.255797
58410,2,4.055553
,D,14.255553
58420,2,4.055311
,D,14.255311
58430,2,4.055071
,D,14.255071
58440,2,4.054831
,D,14.254831
58450,2,4.054593
,D,14.254593
58460,2,4.054356
,D,14.254356
58470,2,4.05412
,D,14.25412
58480,2,4.053885
,D,14.253885
58490,2,4.053651
,D,14.253651
58500,2,4.053419
,D,14.253419
58510,2,4.053187
,7,9.996904
,8,9.996726
,9,8.630734
,A,9.529935
,D,14.253187
,F,18.160669
58520,2,4.052957
,D,14.252957
58530,2,4.052728
,D,14.252728
58540,2,4.0525
,D,14.2525
58550,2,4.052273
,D,14.252273
58560,2,4.052048
,D,14.252048
58570,2,4.051823
,D,14.251823
58580,2,4.0516
,D,14.2516
58590,2,4.051257
,D,14.251257
58600,2,4.050159
,D,14.250159
58610,2,4.049069
,D,14.249069
58620,2,4.04799
,D,14.24799
58630,2,4.04692
,D,14.24692
58640,2,4.045859
,D,14.245859
58650,2,4.044807
,D,14.244807
58660,2,4.043765
,D,14.243765
58670,2,4.042732
,D,14.242732
58680,2,4.041708
,D,14.241708
58690,2,4.040693
,D,14.240693
58700,2,4.039687
,D,14.239687
58710,2,4.03869
,D,14.23869
58720,2,4.037702
,D,14.237702
58730,2,4.036722
,D,14.236722
58740,2,4.03575
,D,14.23575
58750,2,4.034788
,D,14.234788
58760,2,4.033833
,D,14.233833
58770,2,4.032887
,D,14.232887
58780,2,4.03195
,D,14.23195
58790,2,4.03102
,D,14.23102
58800,2,4.030099
,D,14.230099
58810,2,4.029185
,7,9.996895
,8,9.99674
,9,8.617751
,A,9.519587
,D,14.229185
,F,18.137338
58820,2,4.02828
,D,14.22828
58830,2,4.027382
,D,14.227382
58840,2,4.026493
,D,14.226493
58850,2,4.025611
,D,14.225611
58860,2,4.024736
,D,14.224736
58870,2,4.02387
,D,14.22387
58880,2,4.023011
,D,14.223011
58890,2,4.022159
,D,14.222159
58900,2,4.021315
,D,14.221315
58910,2,4.020478
,D,14.220478
58920,2,4.019648
,D,14.219648
58930,2,4.018826
,D,14.218826
58940,2,4.01801
,D,14.21801
58950,2,4.017202
,D,14.217202
58960,2,4.016401
,D,14.216401
58970,2,4.015606
,D,14.215606
58980,2,4.014819
,D,14.214819
58990,2,4.014038
,D,14.214038
59000,2,4.013265
,D,14.213265
59010,2,4.012497
,D,14.212497
59020,2,4.011737
,D,14.211737
59030,2,4.010983
,D,14.210983
59040,2,4.010235
,D,14.210235
59050,2,4.009494
,D,14.209494
59060,2,4.00876
,D,14.20876
59070,2,4.008032
,D,14.208032
59080,2,4.00731
,D,14.20731
59090,2,4.006594
,D,14.206594
59100,2,4.005884
,D,14.205884
59110,2,4.005181
,7,9.996887
,8,9.996754
,9,8.604269
,A,9.508843
,D,14.205181
,F,18.113112
59120,2,4.004483
,D,14.204483
59130,2,4.003792
,D,14.203792
59140,2,4.003106
,D,14.203106
59150,2,4.002427
,D,14.202427
59160,2,4.001753
,D,14.201753
59170,2,4.001085
,D,14.201085
59180,2,4.000422
,D,14.200422
59190,2,3.999766
,D,14.199766
59200,2,3.999115
,D,14.199115
59210,2,3.998469
,D,14.198469
59220,2,3.997829
,D,14.197829
59230,2,3.997195
,D,14.197195
59240,2,3.996566
,D,14.196566
59250,2,3.995942
,D,14.195942
59260,2,3.995324
,D,14.195324
59270,2,3.994711
,D,14.194711
59280,2,3.993897
,D,14.193897
59290,2,3.992902
,D,14.192902
59300,2,3.991914
,D,14.191914
59310,2,3.990934
,D,14.190934
59320,2,3.989962
,D,14.189962
59330,2,3.988997
,D,14.188997
59340,2,3.988039
,D,14.188039
59350,2,3.987088
,D,14.187088
59360,2,3.986145
,D,14.186145
59370,2,3.985209
,D,14.185209
59380,2,3.98428
,D,14.18428
59390,2,3.983358
,D,14.183358
59400,2,3.982443
,D,14.182443
59410,2,3.981535
,7,9.996878
,8,9.996769
,9,8.591218
,A,9.498442
,D,14.181535
,F,18.08966
59420,2,3.980634
,D,14.180634
59430,2,3.97974
,D,14.17974
59440,2,3.978853
,D,14.178853
59450,2,3.977972
,D,14.177972
59460,2,3.977098
,D,14.177098
59470,2,3.97623
,D,14.17623
59480,2,3.975369
,D,14.175369
59490,2,3.974515
,D,14.174515
59500,2,3.973667
,D,14.173667
59510,2,3.972825
,D,14.172825
59520,2,3.944345
,D,14.144345
59530,2,3.935431
,D,14.135431
59540,2,3.934957
,D,14.134957
59550,2,3.934486
,D,14.134486
59560,2,3.934018
,D,14.134018
59570,2,3.933552
,D,14.133552
59580,2,3.93309
,D,14.13309
59590,2,3.93263
,D,14.13263
59600,2,3.932172
,D,14.132172
59610,2,3.931718
,D,14.131718
59620,2,3.931266
,D,14.131266
59630,2,3.930816
,D,14.130816
59640,2,3.93037
,D,14.13037
59650,2,3.929926
,D,14.129926
59660,2,3.929484
,D,14.129484
59670,2,3.929045
,D,14.129045
59680,2,3.928609
,D,14.128609
59690,2,3.928175
,D,14.128175
59700,2,3.927744
,D,14.127744
59710,2,3.927316
,7,9.996859
,8,9.996801
,9,8.560766
,A,9.47417
,D,14.127316
,F,18.034937
59720,2,3.926889
,D,14.126889
59730,2,3.926466
,D,14.126466
59740,2,3.926045
,D,14.126045
59750,2,3.925626
,D,14.125626
59760,2,3.92521
,D,14.12521
59770,2,3.924796
,D,14.124796
59780,2,3.924385
,D,14.124385
59790,2,3.923976
,D,14.123976
59800,2,3.92357
,D,14.12357
59810,2,3.923165
,D,14.123165
59820,2,3.922764
,D,14.122764
59830,2,3.922364
,D,14.122364
59840,2,3.921967
,D,14.121967
59850,2,3.921573
,D,14.121573
59860,2,3.92118
,D,14.12118
59870,2,3.92079
,D,14.12079
59880,2,3.920402
,D,14.120402
59890,2,3.920017
,D,14.120017
59900,2,3.919634
,D,14.119634
59910,2,3.919253
,D,14.119253
59920,2,3.918874
,D,14.118874
59930,2,3.918497
,D,14.118497
59940,2,3.918123
,D,14.118123
59950,2,3.917751
,D,14.117751
59960,2,3.917381
,D,14.117381
59970,2,3.917013
,D,14.117013
59980,2,3.916648
,D,14.116648
59990,2,3.916284
,D,14.116284
60000,2,3.915923
,D,14.115923
60010,2,3.915563
,7,9.996855
,8,9.996809
,9,8.554186
,A,9.468923
,D,14.115563
,F,18.02311
60020,2,3.915206
,D,14.115206
60030,2,3.896025
,D,14.096025
60040,2,3.892992
,D,14.092992
60050,2,3.892749
,D,14.092749
60060,2,3.892506
,D,14.092506
60070,2,3.892266
,D,14.092266
60080,2,3.892027
,D,14.092027
60090,2,3.891789
,D,14.091789
60100,2,3.891553
,D,14.091553
60110,2,3.891318
,D,14.091318
60120,2,3.891085
,D,14.091085
60130,2,3.890853
,D,14.090853
60140,2,3.890623
,D,14.090623
60150,2,3.890394
,D,14.090394
60160,2,3.890166
,D,14.090166
60170,2,3.88994
,D,14.08994
60180,2,3.889716
,D,14.089716
60190,2,3.889492
,D,14.089492
60200,2,3.889271
,D,14.089271
60210,2,3.88905
,D,14.08905
60220,2,3.888831
,D,14.088831
60230,2,3.888613
,D,14.088613
60240,2,3.888397
,D,14.088397
60250,2,3.888182
,D,14.088182
60260,2,3.887968
,D,14.087968
60270,2,3.887756
,D,14.087756
60280,2,3.887545
,D,14.087545
60290,2,3.887335
,D,14.087335
60300,2,3.887127
,D,14.087127
60310,2,3.88692
,7,9.996845
,8,9.996826
,9,8.538155
,A,9.456147
,D,14.08692
,F,17.994302
60320,2,3.886714
,D,14.086714
60330,2,3.88651
,D,14.08651
60340,2,3.886307
,D,14.086307
60350,2,3.886105
,D,14.086105
60360,2,3.885904
,D,14.085904
60370,2,3.885705
,D,14.085705
60380,2,3.885507
,D,14.085507
60390,2,3.88531
,D,14.08531
60400,2,3.885114
,D,14.085114
60410,2,3.884919
,D,14.084919
60420,2,3.884726
,D,14.084726
60430,2,3.884534
,D,14.084534
60440,2,3.884343
,D,14.084343
60450,2,3.884154
,D,14.084154
60460,2,3.883965
,D,14.083965
60470,2,3.883778
,D,14.083778
60480,2,3.883592
,D,14.083592
60490,2,3.883407
,D,14.083407
60500,2,3.883223
,D,14.083223
60510,2,3.88304
,D,14.08304
60520,2,3.882859
,D,14.082859
60530,2,3.882679
,D,14.082679
60540,2,3.882499
,D,14.082499
60550,2,3.882321
,D,14.082321
60560,2,3.882144
,D,14.082144
60570,2,3.881968
,D,14.081968
60580,2,3.881794
,D,14.081794
60590,2,3.88162
,D,14.08162
60600,2,3.881447
,D,14.081447
60610,2,3.881276
,7,9.996843
,8,9.996829
,9,8.534993
,A,9.453627
,D,14.081276
,F,17.98862
60620,2,3.881105
,D,14.081105
60630,2,3.880936
,D,14.080936
60640,2,3.880767
,D,14.080767
60650,2,3.8806
,D,14.0806
60660,2,3.880434
,D,14.080434
60670,2,3.880269
,D,14.080269
60680,2,3.880104
,D,14.080104
60690,2,3.879941
,D,14.079941
60700,2,3.879779
,D,14.079779
60710,2,3.879618
,D,14.079618
60720,2,3.879458
,D,14.079458
60730,2,3.869816
,D,14.069816
60740,2,3.854
,D,14.054
60770,2,3.853652
,D,14.053652
60780,2,3.85322
,D,14.05322
60790,2,3.852792
,D,14.052792
60800,2,3.852367
,D,14.052367
60810,2,3.851945
,D,14.051945
60820,2,3.851527
,D,14.051527
60830,2,3.851112
,D,14.051112
60840,2,3.850701
,D,14.050701
60850,2,3.850293
,D,14.050293
60860,2,3.849888
,D,14.049888
60870,2,3.849486
,D,14.049486
60880,2,3.849088
,D,14.049088
60890,2,3.848693
,D,14.048693
60900,2,3.848301
,D,14.048301
60910,2,3.847912
,7,9.996831
,8,9.996849
,9,8.516541
,A,9.438919
,D,14.047912
,F,17.95546
60920,2,3.847526
,D,14.047526
60930,2,3.847144
,D,14.047144
60940,2,3.846764
,D,14.046764
60950,2,3.846388
,D,14.046388
60960,2,3.846014
,D,14.046014
60970,2,3.845644
,D,14.045644
60980,2,3.845276
,D,14.045276
60990,2,3.844912
,D,14.044912
61000,2,3.84455
,D,14.04455
61010,2,3.844192
,D,14.044192
61020,2,3.843836
,D,14.043836
61030,2,3.843483
,D,14.043483
61040,2,3.843133
,D,14.043133
61050,2,3.842786
,D,14.042786
61060,2,3.842441
,D,14.042441
61070,2,3.8421
,D,14.0421
61080,2,3.841761
,D,14.041761
61090,2,3.841425
,D,14.041425
61100,2,3.841091
,D,14.041091
61110,2,3.84076
,D,14.04076
61120,2,3.840432
,D,14.040432
61130,2,3.840107
,D,14.040107
61140,2,3.839784
,D,14.039784
61150,2,3.839464
,D,14.039464
61160,2,3.839146
,D,14.039146
61170,2,3.838831
,D,14.038831
61180,2,3.838518
,D,14.038518
61190,2,3.838208
,D,14.038208
61200,2,3.837901
,D,14.037901
61210,2,3.837595
,7,9.996827
,8,9.996855
,9,8.510751
,A,9.434304
,D,14.037595
,F,17.945055
61220,2,3.837293
,D,14.037293
61230,2,3.836993
,D,14.036993
61240,2,3.836695
,D,14.036695
61250,2,3.836399
,D,14.036399
61260,2,3.836106
,D,14.036106
61270,2,3.835816
,D,14.035816
61280,2,3.835527
,D,14.035527
61290,2,3.835241
,D,14.035241
61300,2,3.834958
,D,14.034958
61310,2,3.834676
,D,14.034676
61320,2,3.834397
,D,14.034397
61330,2,3.83412
,D,14.03412
61340,2,3.833846
,D,14.033846
61350,2,3.833573
,D,14.033573
61360,2,3.833303
,D,14.033303
61370,2,3.833035
,D,14.033035
61380,2,3.832769
,D,14.032769
61390,2,3.832505
,D,14.032505
61400,2,3.832243
,D,14.032243
61410,2,3.831984
,D,14.031984
61420,2,3.831726
,D,14.031726
61430,2,3.831471
,D,14.031471
61440,2,3.831218
,D,14.031218
61450,2,3.830966
,D,14.030966
61460,2,3.830717
,D,14.030717
61470,2,3.83047
,D,14.03047
61480,2,3.830224
,D,14.030224
61490,2,3.829981
,D,14.029981
61500,2,3.82974
,D,14.02974
61510,2,3.8295
,7,9.996824
,8,9.99686
,9,8.506209
,A,9.430683
,D,14.0295
,F,17.936891
61520,2,3.829263
,D,14.029263
61530,2,3.829027
,D,14.029027
61540,2,3.828794
,D,14.028794
61550,2,3.828562
,D,14.028562
61560,2,3.828332
,D,14.028332
61570,2,3.828104
,D,14.028104
61580,2,3.827878
,D,14.027878
61590,2,3.827653
,D,14.027653
61600,2,3.827431
,D,14.027431
61610,2,3.82721
,D,14.02721
61620,2,3.826991
,D,14.026991
61630,2,3.826773
,D,14.026773
61640,2,3.826558
,D,14.026558
61650,2,3.826344
,D,14.026344
61660,2,3.826132
,D,14.026132
61670,2,3.825922
,D,14.025922
61680,2,3.825713
,D,14.025713
61690,2,3.825506
,D,14.025506
61700,2,3.825301
,D,14.025301
61710,2,3.825097
,D,14.025097
61720,2,3.824895
,D,14.024895
61730,2,3.824695
,D,14.024695
61740,2,3.824496
,D,14.024496
61750,2,3.824299
,D,14.024299
61760,2,3.824103
,D,14.024103
61770,2,3.823909
,D,14.023909
61780,2,3.823716
,D,14.023716
61790,2,3.823526
,D,14.023526
61800,2,3.823336
,D,14.023336
61810,2,3.823148
,7,9.996822
,8,9.996864
,9,8.502644
,A,9.427841
,D,14.023148
,F,17.930485
61820,2,3.822962
,D,14.022962
61830,2,3.822777
,D,14.022777
61840,2,3.822594
,D,14.022594
61850,2,3.822412
,D,14.022412
61860,2,3.822231
,D,14.022231
61870,2,3.822053
,D,14.022053
61880,2,3.821875
,D,14.021875
61890,2,3.812285
,D,14.012285
61900,2,3.8
,D,14.0
62110,7,9.996814
,8,9.996878
,9,8.489653
,A,9.417487
,F,17.90714
67030,2,3.854
,D,14.054
67210,7,9.996833
,8,9.996846
,9,8.519714
,A,9.441448
,F,17.961161
68830,2,3.908
,D,14.108
69010,7,9.996852
,8,9.996813
,9,8.549776
,A,9.465408
,F,18.015184
70470,2,3.907991
,D,14.107991
70480,2,3.907722
,D,14.107722
70490,2,3.907454
,D,14.107454
70500,2,3.907188
,D,14.107188
70510,2,3.906923
,9,8.549323
,A,9.465048
,D,14.106923
,F,18.014371
70520,2,3.906659
,D,14.106659
70530,2,3.906397
,D,14.106397
70540,2,3.906136
,D,14.106136
70550,2,3.905876
,D,14.105876
70560,2,3.905617
,D,14.105617
70570,2,3.90536
,D,14.10536
70580,2,3.905104
,D,14.105104
70590,2,3.904849
,D,14.104849
70600,2,3.904596
,D,14.104596
70610,2,3.904344
,D,14.104344
70620,2,3.904093
,D,14.104093
70630,2,3.903843
,D,14.103843
70640,2,3.903595
,D,14.103595
70650,2,3.903348
,D,14.103348
70660,2,3.903102
,D,14.103102
70670,2,3.902857
,D,14.102857
70680,2,3.902614
,D,14.102614
70690,2,3.902371
,D,14.102371
70700,2,3.90213
,D,14.10213
70710,2,3.90189
,D,14.10189
70720,2,3.901652
,D,14.101652
70730,2,3.901414
,D,14.101414
70740,2,3.901178
,D,14.101178
70750,2,3.900943
,D,14.100943
70760,2,3.900709
,D,14.100709
70770,2,3.900476
,D,14.100476
70780,2,3.900245
,D,14.100245
70790,2,3.900014
,D,14.100014
70800,2,3.899785
,D,14.099785
70810,2,3.899557
,7,9.996849
,8,9.996818
,9,8.545202
,A,9.461763
,D,14.099557
,F,18.006965
70820,2,3.89933
,D,14.09933
70830,2,3.899104
,D,14.099104
70840,2,3.898879
,D,14.098879
70850,2,3.898655
,D,14.098655
70860,2,3.898433
,D,14.098433
70870,2,3.898211
,D,14.098211
70880,2,3.897991
,D,14.097991
70890,2,3.897772
,D,14.097772
70900,2,3.897554
,D,14.097554
70910,2,3.897337
,D,14.097337
70920,2,3.897121
,D,14.097121
70930,2,3.896906
,D,14.096906
70940,2,3.896692
,D,14.096692
70950,2,3.896479
,D,14.096479
70960,2,3.896268
,D,14.096268
70970,2,3.896057
,D,14.096057
70980,2,3.895847
,D,14.095847
70990,2,3.895639
,D,14.095639
71000,2,3.895431
,D,14.095431
71010,2,3.895225
,D,14.095225
71020,2,3.895019
,D,14.095019
71030,2,3.894815
,D,14.094815
71040,2,3.894612
,D,14.094612
71050,2,3.894409
,D,14.094409
71060,2,3.894208
,D,14.094208
71070,2,3.894007
,D,14.094007
71080,2,3.893808
,D,14.093808
71090,2,3.89361
,D,14.09361
71100,2,3.893412
,D,14.093412
71110,2,3.893216
,7,9.996847
,8,9.996822
,9,8.541654
,A,9.458936
,D,14.093216
,F,18.00059
71120,2,3.89302
,D,14.09302
71130,2,3.892826
,D,14.092826
71140,2,3.892633
,D,14.092633
71150,2,3.89244
,D,14.09244
71160,2,3.892248
,D,14.092248
71170,2,3.892058
,D,14.092058
71180,2,3.891868
,D,14.091868
71190,2,3.89168
,D,14.09168
71200,2,3.891492
,D,14.091492
71210,2,3.891305
,D,14.091305
71220,2,3.891119
,D,14.091119
71230,2,3.890934
,D,14.090934
71240,2,3.89075
,D,14.09075
71250,2,3.890567
,D,14.090567
71260,2,3.890385
,D,14.090385
71270,2,3.890203
,D,14.090203
71280,2,3.890023
,D,14.090023
71290,2,3.889843
,D,14.089843
71300,2,3.889665
,D,14.089665
71310,2,3.889487
,D,14.089487
71320,2,3.88931
,D,14.08931
71330,2,3.889134
,D,14.089134
71340,2,3.888959
,D,14.088959
71350,2,3.888785
,D,14.088785
71360,2,3.888612
,D,14.088612
71370,2,3.888439
,D,14.088439
71380,2,3.888267
,D,14.088267
71390,2,3.888097
,D,14.088097
71400,2,3.887927
,D,14.087927
71410,2,3.887758
,7,9.996845
,8,9.996825
,9,8.5386
,A,9.456502
,D,14.087758
,F,17.995102
71420,2,3.887589
,D,14.087589
71430,2,3.887422
,D,14.087422
71440,2,3.887255
,D,14.087255
71450,2,3.88709
,D,14.08709
71460,2,3.886925
,D,14.086925
71470,2,3.886761
,D,14.086761
71480,2,3.886598
,D,14.086598
71490,2,3.886435
,D,14.086435
71500,2,3.886273
,D,14.086273
71510,2,3.886113
,D,14.086113
71520,2,3.885953
,D,14.085953
71530,2,3.885793
,D,14.085793
71540,2,3.885635
,D,14.085635
71550,2,3.885477
,D,14.085477
71560,2,3.88532
,D,14.08532
71570,2,3.885164
,D,14.085164
71580,2,3.885009
,D,14.085009
71590,2,3.884854
,D,14.084854
71600,2,3.884701
,D,14.084701
71610,2,3.884548
,D,14.084548
71620,2,3.884396
,D,14.084396
71630,2,3.884244
,D,14.084244
71640,2,3.884093
,D,14.084093
71650,2,3.883943
,D,14.083943
71660,2,3.883794
,D,14.083794
71670,2,3.883646
,D,14.083646
71680,2,3.883498
,D,14.083498
71690,2,3.883351
,D,14.083351
71700,2,3.883205
,D,14.083205
71710,2,3.883059
,7,9.996843
,8,9.996828
,9,8.535971
,A,9.454407
,D,14.083059
,F,17.990378
71720,2,3.882914
,D,14.082914
71730,2,3.88277
,D,14.08277
71740,2,3.882627
,D,14.082627
71750,2,3.882484
,D,14.082484
71760,2,3.882342
,D,14.082342
71770,2,3.882201
,D,14.082201
71780,2,3.88206
,D,14.08206
71790,2,3.881921
,D,14.081921
71800,2,3.881781
,D,14.081781
71810,2,3.881643
,D,14.081643
71820,2,3.881505
,D,14.081505
71830,2,3.881368
,D,14.081368
71840,2,3.881232
,D,14.081232
71850,2,3.881096
,D,14.081096
71860,2,3.880961
,D,14.080961
71870,2,3.880827
,D,14.080827
71880,2,3.880693
,D,14.080693
71890,2,3.88056
,D,14.08056
71900,2,3.880428
,D,14.080428
71910,2,3.880296
,D,14.080296
71920,2,3.880165
,D,14.080165
71930,2,3.880035
,D,14.080035
71940,2,3.879905
,D,14.079905
71950,2,3.879776
,D,14.079776
71960,2,3.879647
,D,14.079647
71970,2,3.879519
,D,14.079519
71980,2,3.879392
,D,14.079392
71990,2,3.879266
,D,14.079266
72000,2,3.87914
,D,14.07914
72010,2,3.879015
,7,9.996842
,8,9.996831
,9,8.533709
,A,9.452603
,D,14.079015
,F,17.986311
72020,2,3.87889
,D,14.07889
72030,2,3.878766
,D,14.078766
72040,2,3.878642
,D,14.078642
72050,2,3.87852
,D,14.07852
72060,2,3.878397
,D,14.078397
72070,2,3.878276
,D,14.078276
72080,2,3.878155
,D,14.078155
72090,2,3.878034
,D,14.078034
72100,2,3.877915
,D,14.077915
72110,2,3.877796
,D,14.077796
72120,2,3.877677
,D,14.077677
72130,2,3.877559
,D,14.077559
72140,2,3.877442
,D,14.077442
72150,2,3.877325
,D,14.077325
72160,2,3.877209
,D,14.077209
72170,2,3.877093
,D,14.077093
72180,2,3.876978
,D,14.076978
72190,2,3.876863
,D,14.076863
72200,2,3.876749
,D,14.076749
72210,2,3.876636
,D,14.076636
72220,2,3.876523
,D,14.076523
72230,2,3.876411
,D,14.076411
72240,2,3.876299
,D,14.076299
72250,2,3.876188
,D,14.076188
72260,2,3.876078
,D,14.076078
72270,2,3.875825
,D,14.075825
72280,2,3.875447
,D,14.075447
72290,2,3.875071
,D,14.075071
72300,2,3.86123
,D,14.06123
72310,2,3.852792
,7,9.996835
,8,9.996841
,9,8.523738
,A,9.444656
,D,14.052792
,F,17.968394
72320,2,3.852529
,D,14.052529
72330,2,3.852267
,D,14.052267
72340,2,3.852007
,D,14.052007
72350,2,3.851748
,D,14.051748
72360,2,3.85149
,D,14.05149
72370,2,3.851233
,D,14.051233
72380,2,3.850978
,D,14.050978
72390,2,3.850724
,D,14.050724
72400,2,3.850471
,D,14.050471
72410,2,3.85022
,D,14.05022
72420,2,3.849969
,D,14.049969
72430,2,3.84972
,D,14.04972
72440,2,3.849473
,D,14.049473
72450,2,3.849226
,D,14.049226
72460,2,3.848981
,D,14.048981
72470,2,3.848737
,D,14.048737
72480,2,3.848494
,D,14.048494
72490,2,3.848252
,D,14.048252
72500,2,3.848012
,D,14.048012
72510,2,3.847772
,D,14.047772
72520,2,3.847534
,D,14.047534
72530,2,3.847297
,D,14.047297
72540,2,3.847062
,D,14.047062
72550,2,3.846827
,D,14.046827
72560,2,3.846594
,D,14.046594
72570,2,3.846362
,D,14.046362
72580,2,3.846131
,D,14.046131
72590,2,3.845901
,D,14.045901
72600,2,3.845672
,D,14.045672
72610,2,3.845444
,7,9.99683
,8,9.996851
,9,8.515078
,A,9.437752
,D,14.045444
,F,17.95283
72620,2,3.845218
,D,14.045218
72630,2,3.844993
,D,14.044993
72640,2,3.844768
,D,14.044768
72650,2,3.844545
,D,14.044545
72660,2,3.844323
,D,14.044323
72670,2,3.844102
,D,14.044102
72680,2,3.843883
,D,14.043883
72690,2,3.843664
,D,14.043664
72700,2,3.843446
,D,14.043446
72710,2,3.84323
,D,14.04323
72720,2,3.843014
,D,14.043014
72730,2,3.8428
,D,14.0428
72740,2,3.842587
,D,14.042587
72750,2,3.842374
,D,14.042374
72760,2,3.842163
,D,14.042163
72770,2,3.841953
,D,14.041953
72780,2,3.841744
,D,14.041744
72790,2,3.841536
,D,14.041536
72800,2,3.841329
,D,14.041329
72810,2,3.841123
,D,14.041123
72820,2,3.840918
,D,14.040918
72830,2,3.840714
,D,14.040714
72840,2,3.840511
,D,14.040511
72850,2,3.84031
,D,14.04031
72860,2,3.840109
,D,14.040109
72870,2,3.839909
,D,14.039909
72880,2,3.83971
,D,14.03971
72890,2,3.839512
,D,14.039512
72900,2,3.839315
,D,14.039315
72910,2,3.839119
,7,9.996828
,8,9.996855
,9,8.511539
,A,9.434932
,D,14.039119
,F,17.946471
72920,2,3.838924
,D,14.038924
72930,2,3.83873
,D,14.03873
72940,2,3.838537
,D,14.038537
72950,2,3.838345
,D,14.038345
72960,2,3.838154
,D,14.038154
72970,2,3.837964
,D,14.037964
72980,2,3.837775
,D,14.037775
72990,2,3.837587
,D,14.037587
73000,2,3.837399
,D,14.037399
73010,2,3.837213
,D,14.037213
73020,2,3.837027
,D,14.037027
73030,2,3.836843
,D,14.036843
73040,2,3.836659
,D,14.036659
73050,2,3.836477
,D,14.036477
73060,2,3.836295
,D,14.036295
73070,2,3.836114
,D,14.036114
73080,2,3.835934
,D,14.035934
73090,2,3.835755
,D,14.035755
73100,2,3.835577
,D,14.035577
73110,2,3.835399
,D,14.035399
73120,2,3.835223
,D,14.035223
73130,2,3.835048
,D,14.035048
73140,2,3.834873
,D,14.034873
73150,2,3.834699
,D,14.034699
73160,2,3.834526
,D,14.034526
73170,2,3.834354
,D,14.034354
73180,2,3.834183
,D,14.034183
73190,2,3.834013
,D,14.034013
73200,2,3.833843
,D,14.033843
73210,2,3.833674
,7,9.996826
,8,9.996858
,9,8.508493
,A,9.432504
,D,14.033674
,F,17.940996
73220,2,3.833507
,D,14.033507
73230,2,3.83334
,D,14.03334
73240,2,3.833173
,D,14.033173
73250,2,3.833008
,D,14.033008
73260,2,3.832844
,D,14.032844
73270,2,3.83268
,D,14.03268
73280,2,3.832517
,D,14.032517
73290,2,3.832355
,D,14.032355
73300,2,3.832194
,D,14.032194
73310,2,3.832033
,D,14.032033
73320,2,3.831874
,D,14.031874
73330,2,3.831715
,D,14.031715
73340,2,3.831557
,D,14.031557
73350,2,3.8314
,D,14.0314
73360,2,3.831243
,D,14.031243
73370,2,3.831087
,D,14.031087
73380,2,3.830933
,D,14.030933
73390,2,3.830778
,D,14.030778
73400,2,3.830625
,D,14.030625
73410,2,3.830472
,D,14.030472
73420,2,3.830321
,D,14.030321
73430,2,3.830169
,D,14.030169
73440,2,3.830019
,D,14.030019
73450,2,3.829869
,D,14.029869
73460,2,3.829721
,D,14.029721
73470,2,3.829573
,D,14.029573
73480,2,3.829425
,D,14.029425
73490,2,3.829279
,D,14.029279
73500,2,3.829133
,D,14.029133
73510,2,3.828987
,7,9.996824
,8,9.996861
,9,8.505871
,A,9.430413
,D,14.028987
,F,17.936284
73520,2,3.828843
,D,14.028843
73530,2,3.828699
,D,14.028699
73540,2,3.828556
,D,14.028556
73550,2,3.828414
,D,14.028414
73560,2,3.828272
,D,14.028272
73570,2,3.828131
,D,14.028131
73580,2,3.827991
,D,14.027991
73590,2,3.827852
,D,14.027852
73600,2,3.827713
,D,14.027713
73610,2,3.827575
,D,14.027575
73620,2,3.827437
,D,14.027437
73630,2,3.827301
,D,14.027301
73640,2,3.827165
,D,14.027165
73650,2,3.827029
,D,14.027029
73660,2,3.826895
,D,14.026895
73670,2,3.826761
,D,14.026761
73680,2,3.826627
,D,14.026627
73690,2,3.826494
,D,14.026494
73700,2,3.826362
,D,14.026362
73710,2,3.826231
,D,14.026231
73720,2,3.8261
,D,14.0261
73730,2,3.82597
,D,14.02597
73740,2,3.825841
,D,14.025841
73750,2,3.825712
,D,14.025712
73760,2,3.825584
,D,14.025584
73770,2,3.825456
,D,14.025456
73780,2,3.82533
,D,14.02533
73790,2,3.825203
,D,14.025203
73800,2,3.825078
,D,14.025078
73810,2,3.824953
,7,9.996823
,8,9.996863
,9,8.503613
,A,9.428614
,D,14.024953
,F,17.932228
73820,2,3.824828
,D,14.024828
73830,2,3.824705
,D,14.024705
73840,2,3.824582
,D,14.024582
73850,2,3.824459
,D,14.024459
73860,2,3.824337
,D,14.024337
73870,2,3.824216
,D,14.024216
73880,2,3.824095
,D,14.024095
73890,2,3.823975
,D,14.023975
73900,2,3.823856
,D,14.023856
73910,2,3.823737
,D,14.023737
73920,2,3.823619
,D,14.023619
